id,codigo_barras,descripcion,stock_minimo,id_proveedor,stock_ideal,id_unidad,id_padre,tipo,cant_paquete,precio_costo,precio_venta,precio_venta2,precio_venta3,estado
224,TR0684,REP ESTACIONARIA - PLATINA SOPORTE DE BOMBA,0,,0,1,,0,1,8168,15000,13500,12500,t
225,TR0685,REP ESTACIONARIA - POLEA ALUMINIO 19MM DOBLE CANAL TIPO A BRANDFOR,0,,0,1,,0,1,9530,17000,15000,14000,t
226,TR0686,REP ESTACIONARIA - UNION MANGUERA GRANDE BRANDFOR,0,,0,1,,0,1,6480,12000,11000,10000,t
227,TR0687,REP ESTACIONARIA - UNION MANGUERA PEQUEÑO BRANDFOR,0,,0,1,,0,1,2727.864286,5000,4500,4000,t
228,TR0688,REP ESTACIONARIA - UNION MARIPOSA BRANDFOR,0,,0,1,,0,1,3277.31,6000,5500,4800,t
229,TR0689,REP ESTACIONARIA - VALVULA 22 BRANDFOR,0,,0,1,,0,1,3059,6000,5500,4800,t
230,TR0690,REP ESTACIONARIA - VALVULA 30 BRANDFOR,0,,0,1,,0,1,2606.714286,6000,5500,4800,t
231,TR0691,REP ESTACIONARIA/MOTOR - LLAVE MACHO-MACHO BRANDFOR,0,,0,1,,0,1,7383,13000,12000,11000,t
232,TR0692,REP FUMIGADORA  - PITA ARRANQUE 3MM BRANDFOR,0,,0,1,,0,1,238,600,500,350,t
233,TR0693,REP FUMIGADORA - BOMBIN,0,,0,1,,0,1,3455,6500,6000,5500,t
234,TR0694,REP FUMIGADORA COAGRO - BALIN,0,,0,1,,0,1,9720,16000,15000,14000,t
235,TR0695,REP FUMIGADORA COAGRO - EMPAQUE COMPLETO BOMBA BRANDFOR,0,,0,1,,0,1,4764,9500,8500,7500,t
236,TR0696,REP FUMIGADORA COAGRO - JUEGO DE ANILLOS BRANDFOR,0,,0,1,,0,1,4764,9500,8500,7500,t
237,TR0697,REP FUMIGADORA COAGRO - KIT CARBURADOR TU26 BRANDFOR,0,,0,1,,0,1,8168,14000,13000,12000,t
238,TR0698,REP FUMIGADORA COAGRO - KIT EMPAQUETADURA MOTOR 768 BRANDFOR,0,,0,1,,0,1,2382,14000,13000,12000,t
239,TR0699,REP FUMIGADORA COAGRO - LLAVE MACHO-HEMBRA BRANFOR,0,,0,1,,0,1,3790.666667,14000,13000,12000,t
240,TR0700,REP FUMIGADORA COAGRO - MANGO FUMIGACION BRANDFOR,0,,0,1,,0,1,5446,9000,8500,8000,t
241,TR0701,REP FUMIGADORA COAGRO - ARRANQUE COMPLETO BRANDFOR,0,,0,1,,0,1,4084,7000,6500,6000,t
242,TR0702,REP FUMIGADORA COAGRO - TAPA TANQUE (GRANDE) BRANDFOR,0,,0,1,,0,1,5446,10000,9000,8000,t
243,TR0703,REP FUMIGADORA COAGRO - TAPA TANQUE (PEQ) BRANDFOR,0,,0,1,,0,1,1021,2500,2000,1600,t
244,TR0704,REP FUMIGADORA COAGRO - VALVULA COMPLETA BRANDFOR,0,,0,1,,0,1,7677.590909,15000,13500,12500,t
245,TR0705,REP FUMIGADORA COAGRO - VARILLA FUMIGACION BRANDFOR,0,,0,1,,0,1,6806,14000,12000,10000,t
246,TR0706,REP FUMIGADORA COAGRO/TU26 - SIMBRA YOYO BRANDFOR,0,,0,1,,0,1,3063,6000,5500,4600,t
247,TR0707,REP FUMIGADORA COAGRO/TU26 - TRINQUETE BRANDFOR,0,,0,1,,0,1,816,2500,2000,1500,t
248,TR0708,REP FUMIGADORA MOTOR - AMORTIGUADOR GRANDE 768/TU26 BRANDFOR,0,,0,1,,0,1,1569.375,3000,2700,2300,t
249,TR0709,REP FUMIGADORA MOTOR - AMORTIGUADOR PEQ 768/TU26 BRANDFOR,0,,0,1,,0,1,2265.217647,4000,3600,3300,t
250,TR0710,REP FUMIGADORA MOTOR - BRIDA 768 BRANDFOR,0,,0,1,,0,1,4084,8000,7000,6000,t
251,TR0711,REP FUMIGADORA MOTOR - CAMPANA 768 BRANDFOR,0,,0,1,,0,1,5446,10500,9500,8500,t
252,TR0712,REP FUMIGADORA MOTOR - CARBURADOR 768/TU26 BRANDFOR,0,,0,1,,0,1,136950.5,265000,255000,245000,t
253,TR0713,REP FUMIGADORA MOTOR - CILINDRO 768 BRANDFOR,0,,0,1,,0,1,37437,65000,60000,55000,t
254,TR0714,REP FUMIGADORA MOTOR - EMPAQUE DE LANZA 768 BRANDFOR,0,,0,1,,0,1,34,100,100,100,t
255,TR0715,REP FUMIGADORA MOTOR - EMPAQUE EN V 768 BRANDFOR,0,,0,1,,0,1,367,1000,500,600,t
256,TR0716,REP FUMIGADORA MOTOR - EMPAQUE LLAVE 768 BRANDFOR,0,,0,1,,0,1,34,100,100,100,t
257,TR0717,REP FUMIGADORA MOTOR - GUAYA ACELERACION TB26 REF: C230,0,,0,1,,0,1,1260.5,8300,2800,2400,t
258,TR0719,REP FUMIGADORA MOTOR - ZAPATAS O EMBRAGUE COMPLETO 768 BRANDFOR,0,,0,1,,0,1,10210,17000,16000,15000,t
259,TR0720,REP FUMIGADORA MOTOR-ESTACIONARIA - LANZA CURVA 60CM BRANDFOR,0,,0,1,,0,1,28977,47000,45000,43000,t
260,TR0721,REP FUMIGADORA MOTOR-ESTACIONARIA - LANZA RECTA 35CM,0,,0,1,,0,1,8678,15000,14000,13000,t
261,TR0722,REP FUMIGADORA MOTOR-ESTACIONARIA - LANZA RECTA 60CM BRANDFOR,0,,0,1,,0,1,11340,20000,19000,17000,t
262,TR0723,REP FUMIGADORA ROYAL CONDOR - ABRAZADERA CREMALLERA X2 UND REF:CLA-ALI-ACT-INT RC-804X2,0,,0,1,,0,1,1230,3000,2500,2200,t
263,TR0724,REP FUMIGADORA ROYAL CONDOR - BOQUILLA EN BRONCE 1000CC REF:CLA-ALI-ACT-INT RC-350A151X,0,,0,1,,0,1,5084,9500,8500,7500,t
264,TR0925,REP MOTOR 10  - BOQUILLA INYECTOR 2T 186F MD211 MD296,0,,0,1,,0,1,57830,95000,90000,84000,t
265,TR0725,REP FUMIGADORA ROYAL CONDOR - BOQUILLA EN BRONCE 300CC REF:CLA-ALI-ACT-INT RC-350B101X,0,,0,1,,0,1,5084,9500,8500,7500,t
266,TR0726,REP FUMIGADORA ROYAL CONDOR - BOQUILLA EN BRONCE 600CC REF:CLA-ALI-ACT-INT RC-355EX,0,,0,1,,0,1,11660,19500,18500,17500,t
267,TR0727,REP FUMIGADORA ROYAL CONDOR - BOQUILLA EN BRONCE 700CC REF:CLA-ALI-ACT-INT,0,,0,1,,0,1,3760,7500,6500,5500,t
268,TR0728,REP FUMIGADORA ROYAL CONDOR - BOQUILLA ENSAMBLADA 4 CHORROS 1200CC REF:CLA-ALI-ACT-INT TABQL-4C-120M,0,,0,1,,0,1,12290,20000,19000,18000,t
269,TR0729,REP FUMIGADORA ROYAL CONDOR - BOQUILLA GRADUACION MEDIO VOLUMEN REF:CLA-ALI-ACT-INT TAS-02-6,0,,0,1,,0,1,59762,87000,85000,82000,t
270,TR0730,REP FUMIGADORA ROYAL CONDOR - CAMARA REF:CLA-ALI-ACT-INT RC-501EX,0,,0,1,,0,1,11962,22000,20000,18000,t
271,TR0731,REP FUMIGADORA ROYAL CONDOR - CHASIS PLASTICO REF:CLA-ALI-ACT-INT RC-K20PX,0,,0,1,,0,1,37958,65000,60000,55000,t
272,TR0732,REP FUMIGADORA ROYAL CONDOR - CORREA ACOLCHADA CURVA SEPARADA REF: RC-700EA1/4 CRV,0,,0,1,,0,1,20192,34000,32000,30000,t
273,TR0733,REP FUMIGADORA ROYAL CONDOR - EMPAQUE DE LANZA REF:CLA-ALI-ACT-INT,0,,0,1,,0,1,998,2500,2200,1800,t
274,TR0734,REP FUMIGADORA ROYAL CONDOR - EMPAQUE RECIPIENTE REF:CLA-ALI-ACT-INT RC-203X,0,,0,1,,0,1,930,2500,2000,1800,t
275,TR0735,REP FUMIGADORA ROYAL CONDOR - ESFERA X2 REF:CLA-ALI-ACT-INT RC-103BX,0,,0,1,,0,1,4005,8000,7000,6000,t
276,TR0736,REP FUMIGADORA ROYAL CONDOR - FILTRO LLAVE DE PASO REF:CLA-ALI-ACT-INTRC-933 X,0,,0,1,,0,1,4545,9000,8500,7500,t
277,TR0737,REP FUMIGADORA ROYAL CONDOR - KIT EMPAQUES REF:CLA-ALI-ACT-INT RC-K2K,0,,0,1,,0,1,3414.823529,6000,5600,5300,t
278,TR0738,REP FUMIGADORA ROYAL CONDOR - KIT LLAVE DE PASO REF:CLA-ALI-ACT-INT RC-K6K,0,,0,1,,0,1,5366,10000,9000,8000,t
279,TR0739,REP FUMIGADORA ROYAL CONDOR - LANZA METALICA 50CM REF:CLA-ALI RC-346EX,0,,0,1,,0,1,17917,30000,28000,26000,t
280,TR0740,REP FUMIGADORA ROYAL CONDOR - LLAVE DE PASO REF:CLA-ALI-ACT-INT RC-920ENX,0,,0,1,,0,1,16069,28000,25000,23000,t
281,TR0741,REP FUMIGADORA ROYAL CONDOR - MANGUERA DE CONEXIÓN REF:CLA-ALI-ACT-INT,0,,0,1,,0,1,1032,2500,2000,1700,t
282,TR0742,REP FUMIGADORA ROYAL CONDOR - MANGUERA REF:CLA-ALI-ACT-INT RC-121X,0,,0,1,,0,1,4100,8000,7000,6000,t
283,TR0743,REP FUMIGADORA ROYAL CONDOR - PALANCA MANGO NEGRO REF:CLA-ALI-ACT-INT RC-809ENX,0,,0,1,,0,1,10830,18000,17000,16000,t
284,TR0744,REP FUMIGADORA ROYAL CONDOR - PORTABOQUILLA REF:CLA-ALI-ACT-INT RC-830EX,0,,0,1,,0,1,2832,5000,4600,4200,t
285,TR0745,REP FUMIGADORA ROYAL CONDOR - RACOR DE LA BOMBA REF:CLA-ALI-ACT-INT RC-122EX,0,,0,1,,0,1,4513,8000,7000,6500,t
286,TR0746,REP FUMIGADORA ROYAL CONDOR - RACOR METALICO CHASIS PLASTICO TUBULAR REF:CLA-ALI-ACT-INT RC-125EX,0,,0,1,,0,1,3347,6000,5500,5000,t
287,TR0747,REP FUMIGADORA ROYAL CONDOR - TANQUE 20 LTS REF:CLASICA,0,,0,1,,0,1,26972,50000,45000,40000,t
288,TR0748,REP FUMIGADORA ROYAL CONDOR - TAPA EMBOLO REF:CLA-ALI-ACT-INT,0,,0,1,,0,1,1438,3500,3000,2500,t
289,TR0749,REP FUMIGADORA ROYAL CONDOR - TAPA FUMIGADORA REF:CLA RM-202X02,0,,0,1,,0,1,8456,15000,11100,12500,t
290,TR0750,REP FUMIGADORA ROYAL CONDOR - TAPA FUMIGADORA REF:CLA-ALI-ACT-INT RC-202DEX,0,,0,1,,0,1,8456,15000,13500,12500,t
291,TR0751,"REP FUMIGADORA ROYAL CONDOR - TORNILLO, EMPAQUE Y REFUERZO REF:CLA-ALI-ACT-INT RC-811/406X",0,,0,1,,0,1,1732,3500,3000,2600,t
292,TR0752,REP FUMIGADORA ROYAL CONDOR - TUBO BOMBA METALICO REF:CLA-ALI-ACT-INT RC-105X,0,,0,1,,0,1,21167,35000,33000,31000,t
293,TR0753,REP FUMIGADORA ROYAL CONDOR - TUBO SALIDA CAMARA CON MARIPOSA REF:CLA-ALI-ACT-INT RC-302EX,0,,0,1,,0,1,6148,12000,11000,10000,t
294,TR0754,REP FUMIGADORA ROYAL CONDOR - TUBO SALIDA REF:CLA-ALI-ACT-INT RC-120X,0,,0,1,,0,1,4627,8000,7200,6800,t
295,TR0755,REP FUMIGADORA ROYAL CONDOR - TUERCA MARIPOSA BOMBA REF:CLA-ALI-ACT-INT RC-123X,0,,0,1,,0,1,3654,7000,6500,5500,t
296,TR0756,REP FUMIGADORA ROYAL CONDOR - TUERCA MARIPOSA METALICA REF:CLA-ALI-ACT-INT RC-303X,0,,0,1,,0,1,2981,6000,5200,4800,t
297,TR0757,REP FUMIGADORA ROYAL CONDOR - TUERCA TORNILLO REF:CLA-ALI-ACT-INT RC-805/816X,0,,0,1,,0,1,746,2000,1500,1200,t
298,TR0758,"REP FUMIGADORA ROYAL CONDOR - TUERCA, TORNILLO Y ARANDELA REF:CLA-ALI-ACT-INT RC-RC-806/805/820X",0,,0,1,,0,1,866,2000,1500,1200,t
299,TR0759,REP FUMIGADORA ROYAL CONDOR - VARILLA EMBOLO REF:CLA-ALI-ACT-INT RC-404EX,0,,0,1,,0,1,13038.8,29600,27000,25000,t
300,TR0760,REP FUMIGADORA ROYAL CONDOR - VASTAGO ENSAMBLADO METALICO LLAVE DE PASO REF:CLA-ALI-ACT-INT RC-923MEX,0,,0,1,,0,1,5798,10500,9500,8500,t
301,TR0761,REP FUMIGADORA STIHL - RODAMIENTO O BALINERA 6202 SR-420 BRANDFOR,0,,0,1,,0,1,14974,25000,23000,22000,t
302,TR0762,REP GUADAÑA - ARNES BRANDFOR,0,,0,1,,0,1,18630,30000,28000,27000,t
303,TR0763,REP GUADAÑA SHINDAIWA - RODAMIENTO O BALINERA 6201,0,,0,1,,0,1,2521.01,4500,4000,3500,t
304,TR0765,"REP GUADAÑA ESTANDAR - PITA ARRANQUE 3,5MM",0,,0,1,,0,1,448.3825,900,800,700,t
305,TR0766,REP GUADAÑA HUSQVARNA - BOMBIN CARBURADOR TL43/MAR420/143RII BRANFOR,0,,0,1,,0,1,997.036842,2000,1800,1500,t
306,TR0767,REP GUADAÑA HUSQVARNA - CILINDRO COMPLETO 143RII BRANDFOR,0,,0,1,,0,1,54454,92000,80000,78000,t
307,TR0768,REP GUADAÑA HUSQVARNA - GUAYA DE ACELERACION 143RII BRANDFOR,0,,0,1,,0,1,7488,13000,12000,11000,t
308,TR0769,REP GUADAÑA HUSQ 143RII/236R JUEGO RETEDOR - BRANFOR,0,,0,1,,0,1,3063,5500,5000,4500,t
309,TR0770,REP GUADAÑA HUSQVARNA - KIT PISTON 143RII BRANDFOR,0,,0,1,,0,1,13614,25000,22000,20000,t
310,TR0771,REP GUADAÑA HUSQVARNA - TUERCA CUCHILLA 12MM BRANDFOR,0,,0,1,,0,1,1362,3000,2500,2000,t
311,TR0772,REP GUADAÑA HUSQVARNA - ZAPATAS COMPLETAS 143RII BRANDFOR,0,,0,1,,0,1,14974,26000,24000,22000,t
312,TR0919,REP COLUMNA YT28 KIT  EMPAQUE FT160BC,0,,0,1,,0,1,16395.252164,50000,40000,30000,t
313,TR0920,REP MOTOR  10 - PERILLA ACELERACION 186,0,,0,1,,0,1,3279.102564,7200,6300,5400,t
314,TR0921,REP MOTOR - LLAVE DE SALIDA TANQUE 170F-178F-186F-186FA-192F,0,,0,1,,0,1,9113,15500,14500,13500,t
315,TR0922,REP MOTOR - TAPA TANQUE COMBUSTIBLE 170F-178F-186-F-186FA-192F,0,,0,1,,0,1,6607.25,15000,12000,10000,t
316,TR0923,REP MOTOR 10  - ARRANQUE COMPLETO MD418-456-498,0,,0,1,,0,1,62856,100000,95000,90000,t
317,TR0924,REP MOTOR 10 -  ESPACIADOR INYECTOR KM186,0,,0,1,,0,1,5358.461538,9000,8500,8000,t
318,TR0926,REP MOTOR 10  - BOQUILLA INYECTOR 3T MD418,0,,0,1,,0,1,58375,95000,90000,84000,t
319,TR0927,REP MOTOR 10  - TANQUE COMBUSTIBLE COMPLETO,0,,0,1,,0,1,56120,90000,85000,79000,t
320,TR0928,REP MOTOR 10 #46 CIGÜEÑAL ROSCA-CUÑA 42MM 186F,0,,0,1,,0,1,141869.754286,220000,210000,195000,t
321,TR0929,REP MOTOR 10 - ELEMENTO FILTRO AIRE (MD418-456-498-KM186),0,,0,1,,0,1,10755,20300,18200,16200,t
322,TR0930,REP MOTOR 10 - EMPAQUE TAPA VALVULA T3 REF: 0084,0,,0,1,,0,1,1482.105263,3500,3000,2500,t
323,TR0931,REP MOTOR 10 - TORNILLO TAPA VALVULA,0,,0,1,,0,1,729,2000,1600,1300,t
324,TR0932,REP MOTOR 10 # FILTRO AIRE CON CARCAZA MD418,0,,0,1,,0,1,61491.428571,105000,100000,95000,t
325,TR0933,REP MOTOR 10 #01 KIT EMPAQUETADURA COMPLETA MD418,0,,0,1,,0,1,20770,39400,33700,31500,t
326,TR0934,REP MOTOR 10 #02 RODAMIENTO AGUJAS CANASTILLA 7941-8,0,,0,1,,0,1,2995,5500,5000,4500,t
327,TR0935,REP MOTOR 10 #04 RETENEDOR ACEITE 35X50X8,0,,0,1,,0,1,6310.967742,10000,9500,9000,t
328,TR0936,REP MOTOR 10 #05 PERNO BALANCIN,0,,0,1,,0,1,2790,5000,4500,4000,t
329,TR0937,REP MOTOR 10 #06 AMORTIGUADOR TANQUE,0,,0,1,,0,1,1381.569893,3400,1900,2300,t
330,TR0938,REP MOTOR 10 #09 RETENEDOR ACEITE GOBERNADOR,0,,0,1,,0,1,3006,4500,4000,3800,t
331,TR0939,REP MOTOR 10 #13 ECONOMIZADOR MD418-MD456-MD498,0,,0,1,,0,1,3033.333333,6500,6000,5500,t
332,TR0940,REP MOTOR 10 #17 BIELA MD418,0,,0,1,,0,1,49325.541883,90000,81000,76500,t
333,TR0941,REP MOTOR 10 #21 BOMBA INYECCION REF:0144,0,,0,1,,0,1,74859.309265,125000,120000,110000,t
334,TR0942,REP MOTOR 10 #22 INYECTOR COMPLETO 2T,0,,0,1,,0,1,101440,210000,200000,190000,t
335,TR0943,REP MOTOR 10 #26 PISTON 3T,0,,0,1,,0,1,47883.107607,80000,76000,72000,t
336,TR0944,REP MOTOR 10 #27 TUBO COMBUSTIBLE MD418,0,,0,1,,0,1,13412.045723,31500,27000,22500,t
337,TR0945,REP MOTOR 10 #28 INYECTOR COMPLETO 3T,0,,0,1,,0,1,85605.714286,160000,155000,150000,t
338,TR0946,REP MOTOR 10 #31 BUJE CIGUEÑAL REF: 01014,0,,0,1,,0,1,6557.398374,11700,10800,9900,t
339,TR0947,REP MOTOR 10 #32 KIT ANILLOS PISTON STANDAR MD418,0,,0,1,,0,1,15595.448983,33800,28100,24200,t
340,TR0948,REP MOTOR 10 #33 MOFLES KM186-MD418-MD456,0,,0,1,,0,1,70360,110000,105000,100000,t
341,TR0949,REP MOTOR 10 #35 ORING BLOQUE KM186,0,,0,1,,0,1,3455.609756,6000,5500,5000,t
342,TR0950,REP MOTOR 10 #36 CULATA,0,,0,1,,0,1,83790,140000,130000,125000,t
343,TR0951,REP MOTOR 10 #39 CULATA 3T,0,,0,1,,0,1,119633.25,230000,220000,210000,t
344,TR0952,REP MOTOR 10 #40 FILTRO ACEITE REF: 09200,0,,0,1,,0,1,2081.714286,4500,4000,3500,t
345,TR0953,REP MOTOR 10 #45 EMPAQUE CULATA (BRONCE),0,,0,1,,0,1,2782.769231,5500,5000,4500,t
346,TR0955,REP MOTOR 10 #48 CILINDRO BLOQUE 186,0,,0,1,,0,1,395550,600000,580000,565000,t
347,TR0956,REP MOTOR 10 TAPA CARTER,0,,0,1,,0,1,120000,250000,230000,215000,t
348,TR0957,REP MOTOR 10 #50 LAMINILLA AJUSTE BOMBA,0,,0,1,,0,1,1225,2700,2200,2000,t
349,TR0958,REP MOTOR 10 #51 AJUSTADOR (ROTADOR) DE VALVULA,0,,0,1,,0,1,748,2000,1700,1500,t
350,TR0959,REP MOTOR 10 #53 PASADOR PISTON,0,,0,1,,0,1,6440,14000,13000,12100,t
351,TR0960,REP MOTOR 10 #55 TUERCA PERNO BALACIN,0,,0,1,,0,1,1294,2400,2200,2000,t
352,TR0961,REP MOTOR 10 #56 BUJE ARBOL DE LEVAS,0,,0,1,,0,1,3760,8000,7500,7100,t
353,TR0962,REP MOTOR 10 #60 CUÑA VALVULA X UND,0,,0,1,,0,1,1053.007452,2700,2300,2000,t
354,TR0963,REP MOTOR 10 #63 SOPORTE Y BALANCIN,0,,0,1,,0,1,19388,45600,43400,41400,t
355,TR0964,REP MOTOR 10 #67 RESORTE TAPA VALVULA REF: 03004,0,,0,1,,0,1,1014.117647,2300,2100,2000,t
356,TR0965,REP MOTOR 10 #68 LEVA DESCOMPRESION KM,0,,0,1,,0,1,3284.642857,6100,5500,5000,t
357,TR0966,REP MOTOR 10 #76 EMPAQUE MOFLE,0,,0,1,,0,1,2919.945652,4500,4200,3900,t
358,TR0967,REP MOTOR 10 #77 CHAVETA PISTON,0,,0,1,,0,1,476,1000,900,800,t
359,TR0968,REP MOTOR 10 #79 VARILLA IMPULSADORA VALVULA,0,,0,1,,0,1,4424,7200,6800,6400,t
360,TR0969,"REP MOTOR 10 #81 JUEGO ANILLOS 0,50 BRANDFOR",0,,0,1,,0,1,14288,24900,22800,21700,t
361,TR0971,REP MOTOR 10 SOPORTE INFERIOR TANQUE,0,,0,1,,0,1,8214,15400,13100,12600,t
362,TR0972,REP MOTOR 10 SOPORTE SUPERIOR TANQUE,0,,0,1,,0,1,4050,7100,6500,6100,t
363,TR0973,REP MOTOR 10HP - ASIENTO RETENEDOR VALVULA 186,0,,0,1,,0,1,640,1700,1600,1500,t
364,TR0976,REP MOTOR 10HP #74 ARBOL DE LEVAS 186F,0,,0,1,,0,1,43542,69500,67100,65500,t
365,TR0977,REP MOTOR DIESEL 14HP - TUBO INYECCION 192,0,,0,1,,0,1,14705.35861,25000,22600,22100,t
366,TR0978,REP MOTOR DIESEL 18HP - ANILLOS 198,0,,0,1,,0,1,21858.3125,34500,33700,32500,t
367,TR0979,REP MOTOR 18HP - CIGÜEÑAL,0,,0,1,,0,1,173988,277700,267900,261800,t
368,TR0980,REP MOTOR 18HP - EMPAQUE CULATA,0,,0,1,,0,1,4941,8600,8100,7600,t
369,TR0981,REP MOTOR 18HP - EMPAQUE TAPA VALVULA,0,,0,1,,0,1,2025,3500,3400,3200,t
370,TR0982,REP MOTOR 18HP - EMPAQUETADURA COMPLETA 198F,0,,0,1,,0,1,20020,32800,31600,30800,t
371,TR0983,REP MOTOR 18HP - INYECTOR REF:198F,0,,0,1,,0,1,122671,191200,184600,180400,t
372,TR0984,REP MOTOR 18HP - PISTON + PIN REF:198F,0,,0,1,,0,1,46899,81900,78700,75800,t
373,TR0985,REP MOTOR 18HP - TUBO INYECCION,0,,0,1,,0,1,11502,21500,19300,18400,t
374,TR0986,REP MOTOR 5.5HP - 7HP - ELEMENTO FILTRO AIRE KM170/178,0,,0,1,,0,1,6399,11200,10900,10200,t
375,TR0987,REP MOTOR 7HP - BOMBA INYECCION KM178,0,,0,1,,0,1,87189,139200,134300,131200,t
376,TR0988,REP MOTOR DIESEL 5.5HP/6.5HP - FILTRO AIRE,0,,0,1,,0,1,16200,26500,24900,24100,t
377,TR0989,REP MOTOR DIESEL 14HP -  ECONOMIZADOR 192F,0,,0,1,,0,1,3696,6900,6500,6000,t
378,TR0990,REP MOTOR DIESEL 14HP - ARBOL DE LEVAS 192F,0,,0,1,,0,1,33466.5,60600,57000,55100,t
379,TR0991,"REP MOTOR DIESEL 14HP - ARRANQUE RETRACTIL, CJTO (186F-186FA-192F)",0,,0,1,,0,1,41472,67900,63900,62400,t
380,TR0992,REP MOTOR DIESEL 14HP - ASIENTO RETENCION VALVULA 192F,0,,0,1,,0,1,2793,4900,4600,4500,t
381,TR0993,REP MOTOR DIESEL 14HP - BALANCIN 192F,0,,0,1,,0,1,23652,38700,36400,35200,t
382,TR0994,REP MOTOR DIESEL 14HP - BIELA STD 192F,0,,0,1,,0,1,49361.75,78800,76000,73400,t
383,TR0995,REP MOTOR DIESEL 14HP - BUJE TAPA CARTER 192F,0,,0,1,,0,1,7650,13900,13100,12300,t
384,TR0996,REP MOTOR DIESEL 14HP - CASQUETE BIELA STD 192F,0,,0,1,,0,1,13335,24900,21800,21300,t
385,TR0997,REP MOTOR DIESEL 14HP - CIGUEÑAL ROSCA-CUÑA 192F,0,,0,1,,0,1,195363,319700,300900,290600,t
386,TR0998,REP MOTOR DIESEL 14HP - CONO RETENCION VALVULA 192F,0,,0,1,,0,1,1458,2900,2700,2500,t
387,TR0999,REP MOTOR DIESEL 14HP - CUERDA ARRANQUE (186F-186FA-192F),0,,0,1,,0,1,3645,6800,6400,6000,t
388,TR1000,REP MOTOR DIESEL 14HP - CUÑA PIÑONES CIGUEÑAL 192F,0,,0,1,,0,1,1813,3400,3000,2800,t
389,TR1001,REP MOTOR DIESEL 14HP - CUÑA SINCROBALANCE 5X7MM 192F,0,,0,1,,0,1,1780.727273,3500,3000,2800,t
390,TR1002,REP MOTOR DIESEL 14HP - CUÑA VOLANTE (170F-178F-186F-186FA-192F),0,,0,1,,0,1,1762.285714,4000,3000,2700,t
391,TR1003,REP MOTOR DIESEL 14HP - EJE DESCOMPRESOR (170F-178F-186F-186FA-192F),0,,0,1,,0,1,3119,6000,5500,5000,t
392,TR1004,REP MOTOR DIESEL 14HP - ELEMENTO FILTRO ACEITE (170F-178F-186F-186FA-192F),0,,0,1,,0,1,2268,5500,4500,3500,t
393,TR1005,REP MOTOR DIESEL 14HP - ELEMENTO FILTRO AIRE (186F-186FA-192F),0,,0,1,,0,1,8627,15000,14000,13000,t
394,TR1006,REP MOTOR DIESEL 14HP - ELEMENTO FILTRO COMBUSTIBLE 192F,0,,0,1,,0,1,5792,11000,10000,9000,t
395,TR1008,REP MOTOR DIESEL 14HP - EMPAQUE CULATA 192F,0,,0,1,,0,1,3696,5800,5400,5200,t
396,TR1009,REP MOTOR DIESEL 14HP - EMPAQUE FILTRO AIRE (186F-186FA-192F),0,,0,1,,0,1,1458,6500,6000,5500,t
397,TR1010,REP MOTOR DIESEL 14HP - INYECTOR 192F,0,,0,1,,0,1,128068,200000,195000,190000,t
398,TR1011,REP MOTOR DIESEL 14HP - JUEGO ANILLOS STD 192F,0,,0,1,,0,1,19459.984224,32000,30000,29000,t
399,TR1012,REP MOTOR DIESEL 14HP - KIT PISTION STD 192F,0,,0,1,,0,1,77831.5,130000,125000,117000,t
400,TR1013,REP MOTOR DIESEL 14HP - MANGO ARRANQUE (186F-186FA-192F),0,,0,1,,0,1,4698,9000,8000,7000,t
401,TR1014,REP MOTOR DIESEL 14HP - PASADOR PISTION 192F,0,,0,1,,0,1,6159,12000,11000,10000,t
402,TR1015,REP MOTOR DIESEL 14HP - PERILLA ACELERACION 192F,0,,0,1,,0,1,5508,10500,9500,8500,t
403,TR1016,REP MOTOR DIESEL 14HP - PIN PASADOR PISTON 192F,0,,0,1,,0,1,1724.25,4000,3500,3000,t
404,TR1017,REP MOTOR DIESEL 14HP - PIÑON ARBOL DE LEVAS 192F,0,,0,1,,0,1,56629,85000,80000,75000,t
405,TR1018,REP MOTOR DIESEL 14HP - PIÑON EJE SINCROBALANCE 192F,0,,0,1,,0,1,11826,20000,18000,16000,t
406,TR1019,REP MOTOR DIESEL 14HP - PIÑON ENLACE SINCROBALANCE 192F,0,,0,1,,0,1,10206,18000,17000,16000,t
407,TR1020,REP MOTOR DIESEL 14HP - PIÑON REGULADOR 192F,0,,0,1,,0,1,5103,11000,10500,10000,t
408,TR1021,REP MOTOR DIESEL 14HP - PISTON MD498E,0,,0,1,,0,1,54178.8,110000,105000,96000,t
409,TR1022,REP MOTOR DIESEL 14HP - PLATINA ACELERACION (170F-178F-186F-186FA-192F),0,,0,1,,0,1,5792,11000,10000,9000,t
410,TR1023,REP MOTOR DIESEL 14HP - RESORTE ARRANQUE (186F-186FA-192F),0,,0,1,,0,1,4819.5,9500,9000,8500,t
411,TR1025,REP MOTOR DIESEL 14HP - RESORTE DESCOMPRESADOR (170F-178F-186F-186FA-192F),0,,0,1,,0,1,1442,3000,2800,2500,t
412,TR1026,REP MOTOR DIESEL 14HP - RESORTE RETORNO #2  192F,0,,0,1,,0,1,1175,4000,3500,3000,t
413,TR1027,REP MOTOR DIESEL 14HP - RODAMIENTO AGUJAS  O CANASTILLA 192F,0,,0,1,,0,1,1890,4000,3500,3000,t
414,TR1028,REP MOTOR DIESEL 14HP - RODAMIENTO BOLAS CANASTILLA  192F,0,,0,1,,0,1,16929,30000,27000,25000,t
